en_text,file_names
 A woman unwittingly broke the rule by speaking to her husband.,common_voice_en_38287688.mp3
 The score for the film was composed by Paul Hetzorf.,common_voice_en_38348365.mp3
" Hello, I'm Astra, an advanced system designed for tactical response and assistance.",common_voice_en_38265155.mp3
 The ship's replacement was built on Tennessee's,common_voice_en_38403074.mp3
 It is the capital of the Northeast Yonju District.,common_voice_en_38405003.mp3
 The justification of this tunnel is the geopolitical importance of Dali-Ruwili Railway.,common_voice_en_38102996.mp3
" The station's network presenters include Paddy McGinnis, Darryl Morris, Marvin Humes, and Wes Butter.",common_voice_en_38220609.mp3
 You are completely grown up but you don't have any standing.,common_voice_en_38297274.mp3
 He is one of the best-known pamphlet writers who developed weak resistance fuel.,common_voice_en_38126215.mp3
 The cake is held together by apricot jam and covered with marzipan.,common_voice_en_38077728.mp3
 They were apparently distinguished from common people by certain marks on the face.,common_voice_en_38278474.mp3
 തതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതത,common_voice_en_38352738.mp3
 The script adaptation by Gilliam and screenwriter Tony Grison.,common_voice_en_38154723.mp3
 The tourist street islenders have been administered by a system of elected councils.,common_voice_en_38035691.mp3
 Hai yang paling cek pop-up ketiga,common_voice_en_38354360.mp3
 Thank you.,common_voice_en_38448511.mp3
" It is run by a principal, Kina Preschool and assistant principal, Lisa Sherman.",common_voice_en_38358361.mp3
 It deceived a hypothetical invasion of North America by a coalition of three invaders.,common_voice_en_38380508.mp3
 We wound up appearing in three episodes before the series was cancelled.,common_voice_en_38159370.mp3
" According to modern historians, this Polish prince could only be Veszprem.",common_voice_en_38050803.mp3
 The seven classes of strong verb common to the Germanic languages were retained,common_voice_en_38357318.mp3
" This is based in Beijing, Pupils Republic of China.",common_voice_en_38080567.mp3
 The flowers are yellow and held in spherical clusters.,common_voice_en_38099222.mp3
" Due to the program's confusing vote system, Tommy was put out of the show.",common_voice_en_38176620.mp3
" The natural silica glassweed mineral, which was recently described from Japan.",common_voice_en_38031353.mp3
 Art Arya studied art and fashion design in Bangkok and France.,common_voice_en_38209503.mp3
 During overnights it has paid programming from jewelry television.,common_voice_en_38164387.mp3
 Thank you.,common_voice_en_38471436.mp3
 The video some men see Florine and I hear they perform the song in a bowling alley.,common_voice_en_38079060.mp3
 you,common_voice_en_38449381.mp3
" Historians find little trace of Jane, Chaco's rusell influence in Africa.",common_voice_en_38099829.mp3
" The movie was filmed entirely in Kalamazoo, Michigan.",common_voice_en_38381763.mp3
 They must bathe by day and night before going out to the chase.,common_voice_en_38276936.mp3
 The green vegetable usually represents the possibility of new growth.,common_voice_en_38300134.mp3
 Alex Figgerson said Berkstrasse Performance School have been set to music.,common_voice_en_38078948.mp3
" For the British Monarchs, see List of British Monarchs.",common_voice_en_38174008.mp3
 The projector had a number of defeat.,common_voice_en_38025093.mp3
" In fact, many municipalities are negatively affected by this system.",common_voice_en_38080822.mp3
 Taking all of them together yields the compound of two snub cubes.,common_voice_en_38116505.mp3
 Everyone should have something like it at least once in their lives.,common_voice_en_38170681.mp3
 Thank you.,common_voice_en_38079467.mp3
" Rock and roll, however, has a greater emphasis on the backbeat than boogie woogie.",common_voice_en_38229374.mp3
" Other significant tributaries include Houghton, Stover, Porter and Leopkrigs.",common_voice_en_38100204.mp3
 The Bishop of Washington says that its Chief Executive Officer,common_voice_en_38122266.mp3
 A little girl is carried to the spot on a man's shoulder.,common_voice_en_38267153.mp3
 The globe ident also saw the introduction to widescreen IDNets.,common_voice_en_38229771.mp3
" He received the second highest vote total, behind Ty Cobb and tied with Babe Ruth.",common_voice_en_38240882.mp3
 Seattle's then went to lose the final it happened to Irvine Meadow,common_voice_en_38115970.mp3
 One writer to identify the Sadducees as the target was Johann Nepomuk Sepp.,common_voice_en_38133544.mp3
" After death, the prohibitions are not only maintained, but extended.",common_voice_en_38267150.mp3
 Thank you.,common_voice_en_38420849.mp3
 Georgia has terminated its diplomatic relations with Russia and Nicaragua.,common_voice_en_38361697.mp3
 The genus is endemic to southern Argentina.,common_voice_en_38382486.mp3
 Its uneven bottom slopes throughout its whole length from north to south.,common_voice_en_38311207.mp3
" Naturally, modern ciphers are not restricted to uppercase, no punctuation, G-less message.",common_voice_en_38153111.mp3
" That's not a take, but I stand by it anyways.",common_voice_en_38267351.mp3
 It is from this connection that the term ballad opera is drawn.,common_voice_en_38180361.mp3
 The mountain is basically a column of trichet.,common_voice_en_38334656.mp3
 The episodes are edited by Hewlett himself.,common_voice_en_38389712.mp3
 Edgy runs a webpage titled Of Arms in the Law.,common_voice_en_38032472.mp3
 The Seafo Parish contains two wards.,common_voice_en_38050237.mp3
 It became necessary to rekindle the royal fire by the friction of wood.,common_voice_en_38083440.mp3
" According to their choice, they were bound to provide him with victuals.",common_voice_en_38311173.mp3
 There is now a new roller receiver finish that looks like Damascus steel.,common_voice_en_38208543.mp3
 Pillars are of the Ndravidion order.,common_voice_en_38176608.mp3
" And I went and said, I wonder where the shutter of the truck is located.",common_voice_en_38354203.mp3
" In contrast, mummification appears to have been practiced by a large part of the population.",common_voice_en_38358411.mp3
 Thank you.,common_voice_en_38450969.mp3
 Rama is also an adjunct professor at Duke Cancer Institute.,common_voice_en_38047372.mp3
 Nagamoto has a brother Vishal who plays cricket for Guyana.,common_voice_en_38161376.mp3
 Two songs were co-written with Marisa Monte and Arnaldo Antunes.,common_voice_en_38068387.mp3
" He was served by his wife, three daughters, and a brother.",common_voice_en_38035518.mp3
 Ado General and Administrator.,common_voice_en_38164151.mp3
" Kwa hivyo, kwa kwa, kwa kwa, kwa kwa, kwa kwa, kwa kwa, kwa kwa, kwa kwa, kwa kwa, kwa kwa, kwa kwa, kwa kwa, kwa kwa, kwa kwa, kwa kwa, kwa kwa, kwa kwa, kwa kwa, kwa kwa, kwa kwa, kwa kwa, kwa kwa, kwa kwa, kwa kwa, kwa kwa",common_voice_en_38377237.mp3
 Thank you.,common_voice_en_38449155.mp3
" He later enrolled in the Omare Prefectural Normal School, today part of Rosargi University.",common_voice_en_38059358.mp3
 Her co-workers regard her as responsible and dependable and not her non-nonsense attitude.,common_voice_en_38116262.mp3
 Some of these papers included correspondence from Peter Marshall Photographs and Recordings.,common_voice_en_38365545.mp3
 Forbes began her colligate career at Coastal Carolina.,common_voice_en_38146078.mp3
 The initial cars were locally assembled versions of contemporary American and British Ford models.,common_voice_en_38098880.mp3
 Rea era o splintvici în trei distriți.,common_voice_en_38354228.mp3
 Maximum Entropy has also been applied successfully for summarisation in the broadcast news domain.,common_voice_en_38352712.mp3
 Mark Holland and Anne Murguia were on the ballot in the general election.,common_voice_en_38084847.mp3
 The modern names name dates from the end of the independent war.,common_voice_en_38080217.mp3
 poepleport appears to have had a long insidious relationship with his daughter adelaide,common_voice_en_38027445.mp3
 working on the new skins of caribou is strictly prohibited,common_voice_en_38311159.mp3
 Milton must have been familiar with the custom of the harvest queen.,common_voice_en_38315513.mp3
 The Rishabh Bartram Association Society is based in the village.,common_voice_en_38147945.mp3
 He had worked on the enormous task intermittently for many years.,common_voice_en_38237638.mp3
 South Point is served by the Brownsville Independent School District.,common_voice_en_38248400.mp3
 The centre was raised during the Pataviyam revolt.,common_voice_en_38330988.mp3
 Helo,common_voice_en_38356760.mp3
 Any boat in clear air to windward has an aerodynamic advantage over other boats.,common_voice_en_38413139.mp3
" However, Capone never went to trial on these charges.",common_voice_en_38329638.mp3
 Green Summer was the subject of a documentary titled Devon Green The Journey.,common_voice_en_38191859.mp3
" There, together with performance artist Nils Dumas, he set up a weekly coverage.",common_voice_en_38355719.mp3
 The training initiative focuses on providing parenting and job training classes.,common_voice_en_38100173.mp3
 തതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതതത,common_voice_en_38346572.mp3
 You can also access the e-commerce by providing information and secure services.,common_voice_en_38332184.mp3
 De so pulver da bayzin o Flish Dog Park is e Dog Park in Essino.,common_voice_en_38377022.mp3
 This is also known as systolic computation.,common_voice_en_38081243.mp3
 Mitchell was persuaded to join the management committee.,common_voice_en_38057374.mp3
 and the best.,common_voice_en_38188264.mp3
" Kwa hivyo, hivyo hivyo hivyo hivyo hivyo hivyo hivyo hivyo hivyo hivyo hivyo hivyo hivyo hivyo hivyo hivyo hivyo hivyo hivyo hivyo hivyo hivyo hivyo hivyo hivyo hivyo hivyo hivyo hivyo hivyo hivyo hivyo hivyo hivyo hivyo hivyo hivyo hivyo hivyo hiv",common_voice_en_38328041.mp3
 The exterior is considered unusual in singular treatment of the belfry.,common_voice_en_38078989.mp3
 Thus Rupert and Robert are different modern forms of the same name.,common_voice_en_38142394.mp3
 There is an indefinite number of spirits of each class.,common_voice_en_38300108.mp3
 I hate no girls.,common_voice_en_38211365.mp3
 He has written a small manifesto explaining why he did this.,common_voice_en_38142397.mp3
 Thank you.,common_voice_en_38450822.mp3
 Probably due to calmness intervention no further action was taken.,common_voice_en_38398179.mp3
 They are currently concerted to the daily legend of Russian rock music.,common_voice_en_38347123.mp3
 She hung the hair on a peg and fumigated it with brimstone.,common_voice_en_38265425.mp3
 Lens accepts the configuration options from either command Lens options or configuration place.,common_voice_en_38079513.mp3
 The jingle has been procreated by Mr. Gordon.,common_voice_en_38354413.mp3
" After two months training with Michaelsfield Town, Larmore returned to Northern Highland and Linfield.",common_voice_en_38033591.mp3
" OK, I'll take your word for it.",common_voice_en_38293760.mp3
